gene_cell_id,gene_id,legend,label,origin,value,category,unit
321,6,Brain,AF22,Skin,26.0,Uncategorised,TPM
322,6,Brain,SH-SY5Y,"Bone marrow",29.5,"Cancer cell line",TPM
323,6,Brain,"U-138 MG",Brain,40.9,"Cancer cell line",TPM
324,6,Brain,"U-251 MG",Brain,29.7,"Cancer cell line",TPM
325,6,Brain,"U-87 MG",Brain,36.8,"Cancer cell line",TPM
326,6,Skin,A-431,Skin,18.2,"Cancer cell line",TPM
327,6,Skin,HaCaT,Skin," 9.9","Spontaneously immortalized cell line",TPM
328,6,Skin,SK-MEL-30,Subcutis,27.5,"Cancer cell line",TPM
329,6,Skin,WM-115,Skin,39.0,"Cancer cell line",TPM
330,6,Myeloid,HAP1,Leukemia,20.9,"Cancer cell line",TPM
331,6,Myeloid,HEL,"Peripheral blood",10.4,"Cancer cell line",TPM
332,6,Myeloid,HL-60,"Peripheral blood",10.3,"Cancer cell line",TPM
333,6,Myeloid,HMC-1,"Peripheral blood",19.4,"Cancer cell line",TPM
334,6,Myeloid,K-562,"Pleural effusion",14.9,"Cancer cell line",TPM
335,6,Myeloid,NB-4,"Bone marrow",12.8,"Cancer cell line",TPM
336,6,Myeloid,THP-1,"Peripheral blood",13.1,"Cancer cell line",TPM
337,6,Myeloid,U-937,"Pleural effusion",21.2,"Cancer cell line",TPM
338,6,Lymphoid,Daudi,"Orbital biopsy",12.7,"Cancer cell line",TPM
339,6,Lymphoid,HDLM-2,"Pleural effusion",87.3,"Cancer cell line",TPM
340,6,Lymphoid,Karpas-707,"Bone marrow and peripheral blood",17.4,"Cancer cell line",TPM
341,6,Lymphoid,MOLT-4,"Peripheral blood",21.9,"Cancer cell line",TPM
342,6,Lymphoid,REH,"Peripheral blood",18.2,"Cancer cell line",TPM
343,6,Lymphoid,RPMI-8226,"Peripheral blood",17.7,"Cancer cell line",TPM
344,6,Lymphoid,U-266/70,"Peripheral blood",14.2,"Cancer cell line",TPM
345,6,Lymphoid,U-266/84,"Peripheral blood",22.2,"Cancer cell line",TPM
346,6,Lymphoid,U-698,Tonsil,19.6,"Cancer cell line",TPM
347,6,Lung,A549,Lung,10.0,"Cancer cell line",TPM
348,6,Lung,HBEC3-KT,"Central lung bronchiole",21.0,"Telomerase immortalized cell line",TPM
349,6,Lung,SCLC-21H,"Pleural effusion",30.3,"Cancer cell line",TPM
350,6,Abdominal,CACO-2,Colon,13.1,"Cancer cell line",TPM
351,6,Abdominal,CAPAN-2,Pancreas,14.4,"Cancer cell line",TPM
352,6,Abdominal,"Hep G2",Liver,10.1,"Cancer cell line",TPM
353,6,"Breast, female reproductive system",AN3-CA,"Lymph node ",22.2,"Cancer cell line",TPM
354,6,"Breast, female reproductive system",EFO-21,Ascites,14.1,"Cancer cell line",TPM
355,6,"Breast, female reproductive system",HeLa,Cervix," 9.8","Cancer cell line",TPM
356,6,"Breast, female reproductive system",hTERT-HME1,"Mammary gland",22.7,"Telomerase immortalized cell line",TPM
357,6,"Breast, female reproductive system",MCF7,"Pleural effusion",10.2,"Cancer cell line",TPM
358,6,"Breast, female reproductive system",SiHa,Cervix,40.0,"Cancer cell line",TPM
359,6,"Breast, female reproductive system",SK-BR-3,"Pleural effusion",10.9,"Cancer cell line",TPM
360,6,"Breast, female reproductive system",T-47d,NA,19.1,"Cancer cell line",TPM
361,6,"Renal, urinary, male reproductive system","HEK 293","Embryonal kidney",18.8,"Transformed cell line",TPM
362,6,"Renal, urinary, male reproductive system",NTERA-2,,17.9,"Cancer cell line",TPM
363,6,"Renal, urinary, male reproductive system",PC-3,"Bone marrow",22.1,"Cancer cell line",TPM
364,6,"Renal, urinary, male reproductive system","RPTEC TERT1","Human kidney cortex",11.8,"Telomerase immortalized cell line",TPM
365,6,"Renal, urinary, male reproductive system",RT4,"Urinary bladder",10.9,"Cancer cell line",TPM
366,6,Sarcoma,"ASC diff","Adipose tissue",29.3,Uncategorised,TPM
367,6,Sarcoma,"ASC TERT1","Adipose tissue",40.0,"Telomerase immortalized cell line",TPM
368,6,Sarcoma,LHCN-M2,NA,36.1,"Telomerase immortalized cell line",TPM
369,6,Sarcoma,RH-30,"Bone marrow ",24.8,"Cancer cell line",TPM
370,6,Sarcoma,"U-2 OS",Bone,19.9,"Cancer cell line",TPM
371,6,Sarcoma,U-2197,Subcutis,35.5,"Cancer cell line",TPM
372,6,Fibroblast,BJ,Foreskin,29.6,"Finite cell line",TPM
373,6,Fibroblast,"BJ hTERT+",Foreskin,31.1,"Telomerase immortalized cell line",TPM
374,6,Fibroblast,"BJ hTERT+ SV40 Large T+",Foreskin,21.1,Uncategorised,TPM
375,6,Fibroblast,"BJ hTERT+ SV40 Large T+ RasG12V",Foreskin,35.5,Uncategorised,TPM
376,6,Fibroblast,fHDF/TERT166,Foreskin,24.9,"Telomerase immortalized cell line",TPM
377,6,Fibroblast,"HBF TERT88",Brain,35.2,"Telomerase immortalized cell line",TPM
378,6,Endothelial,hTEC/SVTERT24-B,Thyroid,25.2,"Transformed cell line",TPM
379,6,Endothelial,"HUVEC TERT2","Umbilical vein",22.9,"Telomerase immortalized cell line",TPM
380,6,Endothelial,TIME,Skin,23.1,"Telomerase immortalized cell line",TPM
381,6,Miscellaneous,BEWO,Brain,19.5,"Cancer cell line",TPM
382,6,Miscellaneous,HHSteC,Liver,28.2,Uncategorised,TPM
383,6,Miscellaneous,HSkMC,"Trapezius and erector spinae muscles",31.1,Uncategorised,TPM
384,6,Miscellaneous,hTCEpi,Cornea,22.6,"Telomerase immortalized cell line",TPM
385,7,Brain,AF22,Skin,43.6,Uncategorised,TPM
386,7,Brain,SH-SY5Y,"Bone marrow",44.8,"Cancer cell line",TPM
387,7,Brain,"U-138 MG",Brain,54.2,"Cancer cell line",TPM
388,7,Brain,"U-251 MG",Brain,34.0,"Cancer cell line",TPM
389,7,Brain,"U-87 MG",Brain,66.7,"Cancer cell line",TPM
390,7,Skin,A-431,Skin,28.5,"Cancer cell line",TPM
391,7,Skin,HaCaT,Skin,34.4,"Spontaneously immortalized cell line",TPM
392,7,Skin,SK-MEL-30,Subcutis,43.1,"Cancer cell line",TPM
393,7,Skin,WM-115,Skin,40.6,"Cancer cell line",TPM
394,7,Myeloid,HAP1,Leukemia,44.2,"Cancer cell line",TPM
395,7,Myeloid,HEL,"Peripheral blood",29.4,"Cancer cell line",TPM
396,7,Myeloid,HL-60,"Peripheral blood",34.9,"Cancer cell line",TPM
397,7,Myeloid,HMC-1,"Peripheral blood",48.0,"Cancer cell line",TPM
398,7,Myeloid,K-562,"Pleural effusion",51.9,"Cancer cell line",TPM
399,7,Myeloid,NB-4,"Bone marrow",41.1,"Cancer cell line",TPM
400,7,Myeloid,THP-1,"Peripheral blood",60.4,"Cancer cell line",TPM
401,7,Myeloid,U-937,"Pleural effusion",30.8,"Cancer cell line",TPM
402,7,Lymphoid,Daudi,"Orbital biopsy",21.7,"Cancer cell line",TPM
403,7,Lymphoid,HDLM-2,"Pleural effusion",53.7,"Cancer cell line",TPM
404,7,Lymphoid,Karpas-707,"Bone marrow and peripheral blood",48.6,"Cancer cell line",TPM
405,7,Lymphoid,MOLT-4,"Peripheral blood",35.2,"Cancer cell line",TPM
406,7,Lymphoid,REH,"Peripheral blood",37.8,"Cancer cell line",TPM
407,7,Lymphoid,RPMI-8226,"Peripheral blood",37.3,"Cancer cell line",TPM
408,7,Lymphoid,U-266/70,"Peripheral blood",46.5,"Cancer cell line",TPM
409,7,Lymphoid,U-266/84,"Peripheral blood",50.9,"Cancer cell line",TPM
410,7,Lymphoid,U-698,Tonsil,26.5,"Cancer cell line",TPM
411,7,Lung,A549,Lung,53.3,"Cancer cell line",TPM
412,7,Lung,HBEC3-KT,"Central lung bronchiole",36.0,"Telomerase immortalized cell line",TPM
413,7,Lung,SCLC-21H,"Pleural effusion",49.4,"Cancer cell line",TPM
414,7,Abdominal,CACO-2,Colon,33.4,"Cancer cell line",TPM
415,7,Abdominal,CAPAN-2,Pancreas,27.9,"Cancer cell line",TPM
416,7,Abdominal,"Hep G2",Liver,48.4,"Cancer cell line",TPM
417,7,"Breast, female reproductive system",AN3-CA,"Lymph node ",24.3,"Cancer cell line",TPM
418,7,"Breast, female reproductive system",EFO-21,Ascites,24.2,"Cancer cell line",TPM
419,7,"Breast, female reproductive system",HeLa,Cervix,27.4,"Cancer cell line",TPM
420,7,"Breast, female reproductive system",hTERT-HME1,"Mammary gland",52.2,"Telomerase immortalized cell line",TPM
421,7,"Breast, female reproductive system",MCF7,"Pleural effusion",37.5,"Cancer cell line",TPM
422,7,"Breast, female reproductive system",SiHa,Cervix,54.4,"Cancer cell line",TPM
423,7,"Breast, female reproductive system",SK-BR-3,"Pleural effusion",30.4,"Cancer cell line",TPM
424,7,"Breast, female reproductive system",T-47d,NA,54.7,"Cancer cell line",TPM
425,7,"Renal, urinary, male reproductive system","HEK 293","Embryonal kidney",74.9,"Transformed cell line",TPM
426,7,"Renal, urinary, male reproductive system",NTERA-2,,55.3,"Cancer cell line",TPM
427,7,"Renal, urinary, male reproductive system",PC-3,"Bone marrow",46.7,"Cancer cell line",TPM
428,7,"Renal, urinary, male reproductive system","RPTEC TERT1","Human kidney cortex",22.9,"Telomerase immortalized cell line",TPM
429,7,"Renal, urinary, male reproductive system",RT4,"Urinary bladder",28.2,"Cancer cell line",TPM
430,7,Sarcoma,"ASC diff","Adipose tissue",41.3,Uncategorised,TPM
431,7,Sarcoma,"ASC TERT1","Adipose tissue",49.0,"Telomerase immortalized cell line",TPM
432,7,Sarcoma,LHCN-M2,NA,34.1,"Telomerase immortalized cell line",TPM
433,7,Sarcoma,RH-30,"Bone marrow ",55.4,"Cancer cell line",TPM
434,7,Sarcoma,"U-2 OS",Bone,35.2,"Cancer cell line",TPM
435,7,Sarcoma,U-2197,Subcutis,47.6,"Cancer cell line",TPM
436,7,Fibroblast,BJ,Foreskin,31.5,"Finite cell line",TPM
437,7,Fibroblast,"BJ hTERT+",Foreskin,53.1,"Telomerase immortalized cell line",TPM
438,7,Fibroblast,"BJ hTERT+ SV40 Large T+",Foreskin,41.9,Uncategorised,TPM
439,7,Fibroblast,"BJ hTERT+ SV40 Large T+ RasG12V",Foreskin,55.6,Uncategorised,TPM
440,7,Fibroblast,fHDF/TERT166,Foreskin,43.7,"Telomerase immortalized cell line",TPM
441,7,Fibroblast,"HBF TERT88",Brain,43.7,"Telomerase immortalized cell line",TPM
442,7,Endothelial,hTEC/SVTERT24-B,Thyroid,31.0,"Transformed cell line",TPM
443,7,Endothelial,"HUVEC TERT2","Umbilical vein",37.5,"Telomerase immortalized cell line",TPM
444,7,Endothelial,TIME,Skin,36.3,"Telomerase immortalized cell line",TPM
445,7,Miscellaneous,BEWO,Brain,43.0,"Cancer cell line",TPM
446,7,Miscellaneous,HHSteC,Liver,56.6,Uncategorised,TPM
447,7,Miscellaneous,HSkMC,"Trapezius and erector spinae muscles",61.8,Uncategorised,TPM
448,7,Miscellaneous,hTCEpi,Cornea,42.5,"Telomerase immortalized cell line",TPM
449,8,Brain,AF22,Skin," 4.6",Uncategorised,TPM
450,8,Brain,SH-SY5Y,"Bone marrow"," 6.8","Cancer cell line",TPM
451,8,Brain,"U-138 MG",Brain,10.7,"Cancer cell line",TPM
452,8,Brain,"U-251 MG",Brain," 3.2","Cancer cell line",TPM
453,8,Brain,"U-87 MG",Brain," 6.6","Cancer cell line",TPM
454,8,Skin,A-431,Skin," 7.2","Cancer cell line",TPM
455,8,Skin,HaCaT,Skin," 7.6","Spontaneously immortalized cell line",TPM
456,8,Skin,SK-MEL-30,Subcutis," 5.8","Cancer cell line",TPM
457,8,Skin,WM-115,Skin," 5.8","Cancer cell line",TPM
458,8,Myeloid,HAP1,Leukemia," 5.7","Cancer cell line",TPM
459,8,Myeloid,HEL,"Peripheral blood"," 4.2","Cancer cell line",TPM
460,8,Myeloid,HL-60,"Peripheral blood"," 4.6","Cancer cell line",TPM
461,8,Myeloid,HMC-1,"Peripheral blood"," 5.6","Cancer cell line",TPM
462,8,Myeloid,K-562,"Pleural effusion"," 4.3","Cancer cell line",TPM
463,8,Myeloid,NB-4,"Bone marrow"," 4.0","Cancer cell line",TPM
464,8,Myeloid,THP-1,"Peripheral blood"," 1.5","Cancer cell line",TPM
465,8,Myeloid,U-937,"Pleural effusion"," 2.5","Cancer cell line",TPM
466,8,Lymphoid,Daudi,"Orbital biopsy"," 2.3","Cancer cell line",TPM
467,8,Lymphoid,HDLM-2,"Pleural effusion"," 4.9","Cancer cell line",TPM
468,8,Lymphoid,Karpas-707,"Bone marrow and peripheral blood"," 5.1","Cancer cell line",TPM
469,8,Lymphoid,MOLT-4,"Peripheral blood"," 3.1","Cancer cell line",TPM
470,8,Lymphoid,REH,"Peripheral blood"," 3.6","Cancer cell line",TPM
471,8,Lymphoid,RPMI-8226,"Peripheral blood"," 1.6","Cancer cell line",TPM
472,8,Lymphoid,U-266/70,"Peripheral blood"," 3.1","Cancer cell line",TPM
473,8,Lymphoid,U-266/84,"Peripheral blood"," 3.3","Cancer cell line",TPM
474,8,Lymphoid,U-698,Tonsil," 2.4","Cancer cell line",TPM
475,8,Lung,A549,Lung," 5.1","Cancer cell line",TPM
476,8,Lung,HBEC3-KT,"Central lung bronchiole"," 2.0","Telomerase immortalized cell line",TPM
477,8,Lung,SCLC-21H,"Pleural effusion"," 6.8","Cancer cell line",TPM
478,8,Abdominal,CACO-2,Colon," 4.2","Cancer cell line",TPM
479,8,Abdominal,CAPAN-2,Pancreas," 8.2","Cancer cell line",TPM
480,8,Abdominal,"Hep G2",Liver," 4.4","Cancer cell line",TPM
481,8,"Breast, female reproductive system",AN3-CA,"Lymph node "," 6.3","Cancer cell line",TPM
482,8,"Breast, female reproductive system",EFO-21,Ascites," 5.9","Cancer cell line",TPM
483,8,"Breast, female reproductive system",HeLa,Cervix," 4.6","Cancer cell line",TPM
484,8,"Breast, female reproductive system",hTERT-HME1,"Mammary gland"," 4.1","Telomerase immortalized cell line",TPM
485,8,"Breast, female reproductive system",MCF7,"Pleural effusion"," 4.7","Cancer cell line",TPM
486,8,"Breast, female reproductive system",SiHa,Cervix,11.7,"Cancer cell line",TPM
487,8,"Breast, female reproductive system",SK-BR-3,"Pleural effusion"," 4.7","Cancer cell line",TPM
488,8,"Breast, female reproductive system",T-47d,NA," 6.0","Cancer cell line",TPM
489,8,"Renal, urinary, male reproductive system","HEK 293","Embryonal kidney"," 3.3","Transformed cell line",TPM
490,8,"Renal, urinary, male reproductive system",NTERA-2,," 8.7","Cancer cell line",TPM
491,8,"Renal, urinary, male reproductive system",PC-3,"Bone marrow"," 6.8","Cancer cell line",TPM
492,8,"Renal, urinary, male reproductive system","RPTEC TERT1","Human kidney cortex"," 2.3","Telomerase immortalized cell line",TPM
493,8,"Renal, urinary, male reproductive system",RT4,"Urinary bladder"," 3.9","Cancer cell line",TPM
494,8,Sarcoma,"ASC diff","Adipose tissue"," 5.7",Uncategorised,TPM
495,8,Sarcoma,"ASC TERT1","Adipose tissue"," 6.8","Telomerase immortalized cell line",TPM
496,8,Sarcoma,LHCN-M2,NA," 5.5","Telomerase immortalized cell line",TPM
497,8,Sarcoma,RH-30,"Bone marrow ",11.9,"Cancer cell line",TPM
498,8,Sarcoma,"U-2 OS",Bone," 8.6","Cancer cell line",TPM
499,8,Sarcoma,U-2197,Subcutis," 5.1","Cancer cell line",TPM
500,8,Fibroblast,BJ,Foreskin," 6.3","Finite cell line",TPM
501,8,Fibroblast,"BJ hTERT+",Foreskin,10.5,"Telomerase immortalized cell line",TPM
502,8,Fibroblast,"BJ hTERT+ SV40 Large T+",Foreskin," 6.5",Uncategorised,TPM
503,8,Fibroblast,"BJ hTERT+ SV40 Large T+ RasG12V",Foreskin," 8.1",Uncategorised,TPM
504,8,Fibroblast,fHDF/TERT166,Foreskin," 5.5","Telomerase immortalized cell line",TPM
505,8,Fibroblast,"HBF TERT88",Brain," 9.8","Telomerase immortalized cell line",TPM
506,8,Endothelial,hTEC/SVTERT24-B,Thyroid," 5.9","Transformed cell line",TPM
507,8,Endothelial,"HUVEC TERT2","Umbilical vein"," 5.5","Telomerase immortalized cell line",TPM
508,8,Endothelial,TIME,Skin," 6.4","Telomerase immortalized cell line",TPM
509,8,Miscellaneous,BEWO,Brain,10.0,"Cancer cell line",TPM
510,8,Miscellaneous,HHSteC,Liver," 6.8",Uncategorised,TPM
511,8,Miscellaneous,HSkMC,"Trapezius and erector spinae muscles"," 4.7",Uncategorised,TPM
512,8,Miscellaneous,hTCEpi,Cornea," 6.3","Telomerase immortalized cell line",TPM
513,9,Brain,AF22,Skin," 4.1",Uncategorised,TPM
514,9,Brain,SH-SY5Y,"Bone marrow"," 6.1","Cancer cell line",TPM
515,9,Brain,"U-138 MG",Brain," 5.5","Cancer cell line",TPM
516,9,Brain,"U-251 MG",Brain," 7.1","Cancer cell line",TPM
517,9,Brain,"U-87 MG",Brain," 8.9","Cancer cell line",TPM
518,9,Skin,A-431,Skin," 9.9","Cancer cell line",TPM
519,9,Skin,HaCaT,Skin," 4.9","Spontaneously immortalized cell line",TPM
520,9,Skin,SK-MEL-30,Subcutis," 4.1","Cancer cell line",TPM
521,9,Skin,WM-115,Skin," 8.9","Cancer cell line",TPM
522,9,Myeloid,HAP1,Leukemia," 9.5","Cancer cell line",TPM
523,9,Myeloid,HEL,"Peripheral blood"," 6.1","Cancer cell line",TPM
524,9,Myeloid,HL-60,"Peripheral blood"," 4.5","Cancer cell line",TPM
525,9,Myeloid,HMC-1,"Peripheral blood"," 7.3","Cancer cell line",TPM
526,9,Myeloid,K-562,"Pleural effusion"," 6.4","Cancer cell line",TPM
527,9,Myeloid,NB-4,"Bone marrow"," 7.1","Cancer cell line",TPM
528,9,Myeloid,THP-1,"Peripheral blood"," 4.0","Cancer cell line",TPM
529,9,Myeloid,U-937,"Pleural effusion"," 4.5","Cancer cell line",TPM
530,9,Lymphoid,Daudi,"Orbital biopsy"," 2.1","Cancer cell line",TPM
531,9,Lymphoid,HDLM-2,"Pleural effusion"," 5.3","Cancer cell line",TPM
532,9,Lymphoid,Karpas-707,"Bone marrow and peripheral blood"," 2.0","Cancer cell line",TPM
533,9,Lymphoid,MOLT-4,"Peripheral blood"," 4.7","Cancer cell line",TPM
534,9,Lymphoid,REH,"Peripheral blood"," 3.8","Cancer cell line",TPM
535,9,Lymphoid,RPMI-8226,"Peripheral blood"," 1.7","Cancer cell line",TPM
536,9,Lymphoid,U-266/70,"Peripheral blood"," 4.8","Cancer cell line",TPM
537,9,Lymphoid,U-266/84,"Peripheral blood"," 2.5","Cancer cell line",TPM
538,9,Lymphoid,U-698,Tonsil," 3.7","Cancer cell line",TPM
539,9,Lung,A549,Lung,10.6,"Cancer cell line",TPM
540,9,Lung,HBEC3-KT,"Central lung bronchiole"," 3.5","Telomerase immortalized cell line",TPM
541,9,Lung,SCLC-21H,"Pleural effusion"," 9.8","Cancer cell line",TPM
542,9,Abdominal,CACO-2,Colon," 7.1","Cancer cell line",TPM
543,9,Abdominal,CAPAN-2,Pancreas," 7.0","Cancer cell line",TPM
544,9,Abdominal,"Hep G2",Liver," 9.5","Cancer cell line",TPM
545,9,"Breast, female reproductive system",AN3-CA,"Lymph node "," 6.5","Cancer cell line",TPM
546,9,"Breast, female reproductive system",EFO-21,Ascites," 3.4","Cancer cell line",TPM
547,9,"Breast, female reproductive system",HeLa,Cervix," 5.1","Cancer cell line",TPM
548,9,"Breast, female reproductive system",hTERT-HME1,"Mammary gland"," 6.5","Telomerase immortalized cell line",TPM
549,9,"Breast, female reproductive system",MCF7,"Pleural effusion"," 7.1","Cancer cell line",TPM
550,9,"Breast, female reproductive system",SiHa,Cervix," 7.4","Cancer cell line",TPM
551,9,"Breast, female reproductive system",SK-BR-3,"Pleural effusion"," 6.3","Cancer cell line",TPM
552,9,"Breast, female reproductive system",T-47d,NA," 4.7","Cancer cell line",TPM
553,9,"Renal, urinary, male reproductive system","HEK 293","Embryonal kidney"," 7.2","Transformed cell line",TPM
554,9,"Renal, urinary, male reproductive system",NTERA-2,,17.6,"Cancer cell line",TPM
555,9,"Renal, urinary, male reproductive system",PC-3,"Bone marrow",12.0,"Cancer cell line",TPM
556,9,"Renal, urinary, male reproductive system","RPTEC TERT1","Human kidney cortex"," 6.0","Telomerase immortalized cell line",TPM
557,9,"Renal, urinary, male reproductive system",RT4,"Urinary bladder"," 5.8","Cancer cell line",TPM
558,9,Sarcoma,"ASC diff","Adipose tissue"," 7.2",Uncategorised,TPM
559,9,Sarcoma,"ASC TERT1","Adipose tissue"," 5.3","Telomerase immortalized cell line",TPM
560,9,Sarcoma,LHCN-M2,NA," 6.6","Telomerase immortalized cell line",TPM
561,9,Sarcoma,RH-30,"Bone marrow "," 9.2","Cancer cell line",TPM
562,9,Sarcoma,"U-2 OS",Bone," 4.8","Cancer cell line",TPM
563,9,Sarcoma,U-2197,Subcutis," 8.3","Cancer cell line",TPM
564,9,Fibroblast,BJ,Foreskin," 8.5","Finite cell line",TPM
565,9,Fibroblast,"BJ hTERT+",Foreskin," 6.5","Telomerase immortalized cell line",TPM
566,9,Fibroblast,"BJ hTERT+ SV40 Large T+",Foreskin," 8.3",Uncategorised,TPM
567,9,Fibroblast,"BJ hTERT+ SV40 Large T+ RasG12V",Foreskin," 8.1",Uncategorised,TPM
568,9,Fibroblast,fHDF/TERT166,Foreskin," 6.5","Telomerase immortalized cell line",TPM
569,9,Fibroblast,"HBF TERT88",Brain," 7.6","Telomerase immortalized cell line",TPM
570,9,Endothelial,hTEC/SVTERT24-B,Thyroid,10.4,"Transformed cell line",TPM
571,9,Endothelial,"HUVEC TERT2","Umbilical vein"," 7.3","Telomerase immortalized cell line",TPM
572,9,Endothelial,TIME,Skin," 8.4","Telomerase immortalized cell line",TPM
573,9,Miscellaneous,BEWO,Brain,12.7,"Cancer cell line",TPM
574,9,Miscellaneous,HHSteC,Liver," 6.6",Uncategorised,TPM
575,9,Miscellaneous,HSkMC,"Trapezius and erector spinae muscles"," 3.0",Uncategorised,TPM
576,9,Miscellaneous,hTCEpi,Cornea," 6.2","Telomerase immortalized cell line",TPM
577,10,Brain,AF22,Skin," 7.5",Uncategorised,TPM
578,10,Brain,SH-SY5Y,"Bone marrow"," 4.7","Cancer cell line",TPM
579,10,Brain,"U-138 MG",Brain," 7.8","Cancer cell line",TPM
580,10,Brain,"U-251 MG",Brain," 3.9","Cancer cell line",TPM
581,10,Brain,"U-87 MG",Brain," 3.4","Cancer cell line",TPM
582,10,Skin,A-431,Skin," 2.4","Cancer cell line",TPM
583,10,Skin,HaCaT,Skin," 4.7","Spontaneously immortalized cell line",TPM
584,10,Skin,SK-MEL-30,Subcutis," 4.3","Cancer cell line",TPM
585,10,Skin,WM-115,Skin," 4.4","Cancer cell line",TPM
586,10,Myeloid,HAP1,Leukemia," 1.0","Cancer cell line",TPM
587,10,Myeloid,HEL,"Peripheral blood",12.8,"Cancer cell line",TPM
588,10,Myeloid,HL-60,"Peripheral blood",14.8,"Cancer cell line",TPM
589,10,Myeloid,HMC-1,"Peripheral blood",49.7,"Cancer cell line",TPM
590,10,Myeloid,K-562,"Pleural effusion"," 1.7","Cancer cell line",TPM
591,10,Myeloid,NB-4,"Bone marrow",20.3,"Cancer cell line",TPM
592,10,Myeloid,THP-1,"Peripheral blood",17.1,"Cancer cell line",TPM
593,10,Myeloid,U-937,"Pleural effusion",12.9,"Cancer cell line",TPM
594,10,Lymphoid,Daudi,"Orbital biopsy",13.0,"Cancer cell line",TPM
595,10,Lymphoid,HDLM-2,"Pleural effusion",13.4,"Cancer cell line",TPM
596,10,Lymphoid,Karpas-707,"Bone marrow and peripheral blood",17.3,"Cancer cell line",TPM
597,10,Lymphoid,MOLT-4,"Peripheral blood",17.4,"Cancer cell line",TPM
598,10,Lymphoid,REH,"Peripheral blood"," 9.6","Cancer cell line",TPM
599,10,Lymphoid,RPMI-8226,"Peripheral blood"," 5.5","Cancer cell line",TPM
600,10,Lymphoid,U-266/70,"Peripheral blood"," 8.3","Cancer cell line",TPM
601,10,Lymphoid,U-266/84,"Peripheral blood"," 2.0","Cancer cell line",TPM
602,10,Lymphoid,U-698,Tonsil," 5.5","Cancer cell line",TPM
603,10,Lung,A549,Lung," 2.3","Cancer cell line",TPM
604,10,Lung,HBEC3-KT,"Central lung bronchiole",14.4,"Telomerase immortalized cell line",TPM
605,10,Lung,SCLC-21H,"Pleural effusion"," 6.6","Cancer cell line",TPM
606,10,Abdominal,CACO-2,Colon," 2.6","Cancer cell line",TPM
607,10,Abdominal,CAPAN-2,Pancreas," 5.6","Cancer cell line",TPM
608,10,Abdominal,"Hep G2",Liver," 3.4","Cancer cell line",TPM
609,10,"Breast, female reproductive system",AN3-CA,"Lymph node "," 5.4","Cancer cell line",TPM
